,Unnamed: 0,debias_point,debias_var,dim,dim_var,undebias_point,undebias_var,J,Q,K,truth,truth_stderr
0,0,0.012745707323191,3.762271659870997,-0.4436317917225021,106.77839076569144,0.0106183365,0.030244127,30,3000,5,0.0167058297179593,0.000362827938377
0,0,-0.0139402230720553,4.6000566936191305,4.855947574047033,114.25289419646364,-0.013230649,0.024477715,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,-0.0770013818122989,3.789873532823066,0.8738381313065373,125.64046202765644,-0.016797265,0.023531234,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,0.048569105068126,3.763338513072775,-1.5498124043063428,123.6326997041565,0.009342783,0.020330602,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.021035670659578,3.825417011662648,-1.1150340511539083,136.89366238764785,0.003997883,0.026289985,30,3000,5,0.016535996393059,0.0004163109683731
0,0,0.0129600560671001,3.7541983820852,1.3674231802163774,112.32264192518618,0.0028336493,0.036515992,30,3000,5,0.0167058297179593,0.000362827938377
0,0,-0.0224526538453783,4.094317494018484,2.265005413052504,104.6542444679512,0.01414958,0.03120779,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0426281180958866,3.789728174702398,0.973963501979536,128.9925665420708,0.014510843,0.020843593,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0024985757619674,4.169335182346838,-3.40599448171588,117.04290639399954,0.023111058,0.012045375,30,3000,5,0.017044423072998,0.0004497947269506
0,0,-0.0024985757619674,4.169335182346838,-3.40599448171588,117.04290639399954,0.023111058,0.012045375,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0201532643654334,3.426780288266914,-0.3094533014091563,121.30130948333472,0.023580292,0.024001302,30,3000,5,0.0167058297179593,0.000362827938377
0,0,-0.0449790990480098,3.6868079227551935,2.42101155329615,121.80703680807709,-0.017675258,0.02113094,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,-0.0401496640263125,3.6751155107045865,1.085424879785819,122.34561741737086,-0.018687218,0.028180396,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0181328828141127,4.263330515637947,0.325522431100941,141.8242833364399,0.0181774,0.019969555,30,3000,5,0.017044423072998,0.0004497947269506
0,0,-0.0181328828141127,4.263330515637947,0.325522431100941,141.8242833364399,0.0181774,0.019969555,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0600846322033368,5.251386012836622,-3.591129668941965,110.79694692053856,0.04590765,0.02100085,30,3000,5,0.0167058297179593,0.000362827938377
0,0,0.0640762451530728,3.797159954545545,0.3472432867724691,127.69397652053108,0.046322975,0.028645575,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,-0.000930462477536,4.463639814944675,-1.4051136489858551,128.90388936611092,0.012630627,0.021393068,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0153051585505118,3.5401742559843563,1.774037422065197,112.89313761462252,-0.0016472979,0.038343627,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0244420565858349,4.5480978940270615,-0.2280635778312252,122.69819535649653,0.011404461,0.024814928,30,3000,5,0.0167058297179593,0.000362827938377
0,0,0.0654005142814506,3.237519127263092,2.3177317645338724,110.94072196860452,0.06730076,0.027515182,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0488627340660247,3.617975177517417,0.4414663171270652,131.42690345379324,0.02893576,0.014685213,30,3000,5,0.017044423072998,0.0004497947269506
0,0,-0.0059639898969371,3.522120011757149,1.9380767012133564,123.63479800749508,-0.0013519069,0.027580032,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,0.0153488814330365,3.615998996259961,-0.1601558842271471,129.66185778769955,0.017743714,0.031403106,30,3000,5,0.0167058297179593,0.000362827938377
0,0,-0.0264349129237935,3.669135424435269,-0.8406846700686756,116.78290485226194,0.017292015,0.025190396,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0344070225357716,5.414700597775023,-3.611574020435577,115.4319117962426,0.0019527789,0.027260138,30,3000,5,0.017044423072998,0.0004497947269506
0,0,-0.009480030130194,3.903878281245992,-2.3159369215482144,116.35711389059554,-0.0018859716,0.024978587,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,0.0389899542213231,4.549209793069873,-2.6368245486409183,119.69904206933344,0.031943467,0.019560123,30,3000,5,0.0167058297179593,0.000362827938377
0,0,0.0849940168448276,4.423573026547336,-1.895684180506053,129.76704012125276,0.0219713,0.020304896,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0031904975199606,4.017493378127811,0.0288611294997016,130.6478035379799,0.021325953,0.022372708,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0576626857346759,3.8906348356461735,-1.0092074010823686,123.6619764305918,0.007864667,0.041560236,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0214559449363703,4.076446308529498,0.6081657524209096,123.45674917859183,-0.003091899,0.04223753,30,3000,5,0.0167058297179593,0.000362827938377
0,0,0.0390399507583818,3.468367293017162,-1.678307916862524,122.04156738014412,0.022259802,0.037307378,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.027718576728086,3.5207271772159587,-0.1510289861674678,136.23459543677333,0.034665424,0.019929038,30,3000,5,0.017044423072998,0.0004497947269506
0,0,-0.0486860597222869,3.1463718189023537,0.6781146606973509,127.0663320953254,-0.016824238,0.014748182,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,0.008874332897091,3.4566477129065487,1.2640241728120445,123.2918036903046,0.033563018,0.026914692,30,3000,5,0.0167058297179593,0.000362827938377
0,0,-0.000572961920126,4.013609713765729,-0.1534766057119911,127.32327010399035,0.05534962,0.0271667,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0157083322386266,3.1294427718589524,3.0795320996016744,121.74922215748074,0.0035305403,0.026349524,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,-0.010108710609319,3.155198760732389,0.7887761214472251,119.00267812815837,-0.01522502,0.043731097,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.009096136587283,4.189012422656206,-1.3859339939821016,133.16824887288132,0.013717572,0.04432957,30,3000,5,0.0167058297179593,0.000362827938377
0,0,-0.0273829705375038,4.042055522615986,0.8941290630050927,122.76273125840714,-0.004312064,0.028482856,30,3000,5,0.017044423072998,0.0004497947269506
0,0,-0.0084606608390917,3.687304949206071,-0.0015756477855628,126.79952403754484,-0.014077126,0.019548474,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0277229590879265,3.388543392834669,-0.0280453218680296,126.45376777494594,0.00964243,0.03160006,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0123653742359343,3.5358232878173337,2.160153007077078,117.42966331970877,-0.002665423,0.023386404,30,3000,5,0.0167058297179593,0.000362827938377
0,0,0.0099056699885372,3.2947555201027883,2.2467081102081274,115.40910798697624,0.023944864,0.029668974,30,3000,5,0.017044423072998,0.0004497947269506
0,0,-0.0193602915735709,3.346796277378998,0.7344042247151785,119.18615742341238,-0.022631774,0.026681388,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,-0.0436357164227459,3.896983048911752,-0.5835636059425653,134.14695416289996,-0.011671484,0.028119268,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0074515912881679,3.91394989340164,2.307556340841724,116.42929296153604,0.0075089536,0.028643938,30,3000,5,0.0167058297179593,0.000362827938377
0,0,0.0533879549929302,3.531702117153513,-0.1296833309151521,132.07298339208992,0.032479618,0.023581168,30,3000,5,0.017044423072998,0.0004497947269506
0,0,-0.0237939664732574,4.252018531248425,2.343144697426906,129.1107783378741,0.03693491,0.023621248,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0410747691334307,3.659311451752396,2.87181193066542,120.84987722100487,0.020873522,0.029702256,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0033379953510271,3.669374730700834,3.566732508065785,122.82125365580453,0.0022958636,0.026769087,30,3000,5,0.0167058297179593,0.000362827938377
0,0,0.0276548746291672,3.810154960770103,-1.5124082774683498,128.45514601223093,0.0394043,0.01669349,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0897511964969067,3.772062097994565,3.383702689549057,104.62428099658348,0.058555286,0.020582417,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0087445581321233,3.3166320103932896,0.3490525707680536,129.54408920162402,0.02663072,0.018786559,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,0.0832282215524002,3.5481886394510718,0.1239503615851509,120.35795384753568,0.048325974,0.02297128,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0288718506577266,3.8686285016968647,-1.8872221678906695,124.68908835828395,0.020595899,0.02524229,30,3000,5,0.0167058297179593,0.000362827938377
0,0,0.0489314403041367,3.949279237255389,2.209412451863236,111.75112734915788,0.0467197,0.026026322,30,3000,5,0.016471734869545,0.0003820612642868
0,0,-0.0175312191380363,3.4979417772455315,2.497146693719446,123.82614251481289,-0.00786881,0.023647139,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0017231896272194,4.258541835317788,1.654197025132325,120.30185595071374,-0.0019253887,0.029794624,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0361056286223866,3.94365386396858,-0.0141066359304211,128.37160179310308,0.0011378163,0.024086498,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,0.0943356536609409,4.342746675537026,1.187881019530209,125.00330475977094,0.050361734,0.021455815,30,3000,5,0.0167058297179593,0.000362827938377
0,0,-0.0321008051390242,3.929490146488016,-0.8503304360368822,128.220490653916,-0.02025709,0.02744334,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0071601043760355,3.7762208420217296,0.0735480180883891,120.2919188202722,0.045659155,0.02112207,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0080643900546006,3.653548973561825,2.483823575388548,127.49386855161002,-0.0092640715,0.021247162,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.07486898155843,4.413597324560989,-0.6357538726832725,119.76836157023985,0.046591405,0.022658655,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0108270654927113,3.1120596167561083,0.2687273451100287,146.45738976215182,0.013103678,0.01532355,30,3000,5,0.0167058297179593,0.000362827938377
0,0,0.0035010544468398,3.395486450064148,0.1333245479524132,120.76996109695,0.0018893996,0.0266529,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0334310545985275,3.250244813874841,1.4527598795225225,114.63358699701516,0.021587834,0.0233332,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0889450921863697,3.8789410437049567,1.5395578094250544,112.41544744720318,0.03469907,0.03002279,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0080871935001023,3.320164484717767,1.4688761200990197,166.04171958818117,0.011035994,0.021401636,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0419106261631984,3.4325365926940656,-0.7513920510496783,137.90133394539555,-0.022655753,0.028797895,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0083786513988845,3.702294909442173,-0.2789893408192601,137.9093312744122,0.0042595826,0.029103177,30,3000,5,0.017044423072998,0.0004497947269506
0,0,-0.0499463516166662,3.791224514653759,2.253045994276853,125.18532171669482,0.003171834,0.017930558,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0392620009179619,3.680081578366365,-0.0559978896126871,127.24470152892104,0.041839823,0.019943839,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,-0.0053286473291377,3.578533861984761,2.695711263527377,122.740986962188,-0.0030102693,0.020805532,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0274684105159517,4.350639833136834,1.5539030801276228,117.52658129524512,0.025441328,0.017027317,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0333656616057424,3.393161955497193,2.2797071723176834,134.388447300755,-0.000106855296,0.03044323,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0129878145243324,4.470694990538778,-1.6219878619040506,121.38198656994894,0.008797401,0.03368631,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,0.0230643278235342,3.8816614732476857,-1.1133648532527407,122.4291565687356,0.03251696,0.022099411,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0365289040565704,3.6510497730577,-2.2413607471731427,107.58107137313202,0.021070672,0.03064078,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0078288462682043,4.372184479789972,1.173798620624221,124.66492169931252,0.005953469,0.01731506,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.02819957079252,2.9475522080083465,2.3837709665798408,125.97447948050518,0.01060978,0.016693221,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,0.0494686163221631,3.299633954737828,0.639336450056248,118.21027607819664,0.030849785,0.021009214,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.046263789680107,3.19156434858589,4.053142728246025,122.32314011419685,0.04620272,0.03698546,30,3000,5,0.017044423072998,0.0004497947269506
0,0,0.0430935583378026,3.8965090853860262,0.3496087163539858,123.65946608701618,0.039556738,0.018802477,30,3000,5,0.0163932180126043,0.0004362708951907
0,0,0.0244132418858456,4.036706565474849,0.7528805172143378,122.23908393636344,0.012744211,0.017082574,30,3000,5,0.0169189980414989,0.0004305118198155
0,0,0.0058769488957018,3.5021325166720847,-1.5183094910310722,131.43470866208338,-0.0038490815,0.014175256,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0086080775865687,3.601113358368952,3.776727406221716,110.5818719436418,0.012886222,0.03111174,30,3000,5,0.016471734869545,0.0003820612642868
0,0,-0.0341050851239415,3.6995202592895766,-0.086469548282718,131.62339397266106,-0.011286154,0.026864795,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0420794286792142,4.109217916044135,-1.6124759848624055,128.06331431072195,0.020789498,0.02931273,30,3000,5,0.016471734869545,0.0003820612642868
0,0,-0.0051586185579728,3.340591358176657,0.0348777265418123,126.19365199273471,-0.007247768,0.020694729,30,3000,5,0.016471734869545,0.0003820612642868
0,0,-0.0246112713727771,3.188788840992944,0.74159069158515,125.16263165658488,-0.0065225963,0.026942879,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0177037549528206,3.0967996680734875,-0.2363162006222863,132.85664180961962,0.019612411,0.022832312,30,3000,5,0.016471734869545,0.0003820612642868
0,0,-0.0184357405110708,4.293660545032398,-1.659678760094907,120.52799288016712,0.016074719,0.022902558,30,3000,5,0.016471734869545,0.0003820612642868
0,0,-0.0345301661448981,3.8149660265846337,-0.4003661451516747,121.39464380867436,-0.024122706,0.028959213,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0039947743183663,3.526806025518758,1.3705886889668095,119.53659460171818,0.004407582,0.023579456,30,3000,5,0.016471734869545,0.0003820612642868
0,0,-0.0268203805441363,3.1408180225212,0.6719913919963831,145.87314909483078,0.0012557799,0.025373584,30,3000,5,0.016471734869545,0.0003820612642868
0,0,0.0721272482416835,3.5231600033678045,1.9191955094311823,119.67089972267104,0.02212249,0.023837836,30,3000,5,0.016471734869545,0.0003820612642868
